INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Franklin County Career and Technology Center,1,1,NULL,82
Paul Mitchell the School-Knoxville,1,3,NULL,188
Ogle School Hair Skin Nails-Hurst,1,3,NULL,107
FIDM-Fashion Institute of Design & Merchandising-San Diego,2,3,0.5649,119
National American University-Albuquerque,3,3,NULL,301
Tennessee College of Applied Technology Nashville,1,1,NULL,931
ECPI University,4,3,0.8436,10979
Branford Hall Career Institute-Jersey City,1,3,NULL,308
Paul Mitchell the School-Houston,1,3,NULL,272
TDDS Technical Institute,1,3,0.5912,260
Fortis Institute-Forty Fort,2,3,NULL,166
Laurel Business Institute,2,3,0.9384,203
Antonelli Medical and Professional Institute,1,3,NULL,124
Aviation Institute of Maintenance-Philadelphia,1,3,NULL,364
Carrington College-Phoenix East,2,3,0.1538,346
Dorsey College-Roseville,1,3,NULL,402
Moler-Pickens Beauty Academy,1,3,NULL,78
Red River Technology Center,1,1,NULL,90
Brightwood Career Institute-Harrisburg,2,3,NULL,206
ITT Technical Institute-Newburgh,3,3,0.5401,171
Southern Union State Community College,2,1,NULL,4447
South University-Columbia,4,3,NULL,929
Everest University-Brandon,4,2,NULL,861
Clinton Technical School,1,1,NULL,23
Consolidated School of Business-Lancaster,2,3,NULL,92
Greene County Career and Technology Center,1,1,0.7778,14
Lac Courte Oreilles Ojibwe College,2,1,NULL,302
Diesel Driving Academy-Shreveport,1,3,NULL,272
Pima Medical Institute-Mesa,2,3,NULL,1066
Platt College-Los Angeles,3,3,NULL,639
Platt College-Aurora,3,3,0.6667,216
Purdue University Global-Davenport,4,3,NULL,35040
Purdue University Global-Cedar Falls,4,3,NULL,306
Paul Mitchell the School-Boise,1,3,NULL,158
Christian Life College,3,2,NULL,45
Knowledge Systems Institute,4,2,NULL,NULL
ITT Technical Institute-Arlington Heights,3,3,0.913,196
Northwestern College,2,3,0.8163,781
Tulsa Technology Center-Lemley Campus,1,1,NULL,626
Tulsa Technology Center-Riverside Campus,1,1,NULL,649
Tulsa Technology Center-Broken Arrow Campus,1,1,NULL,653
Douglas J Aveda Institute,1,3,NULL,997
ITT Technical Institute-Troy,3,3,0.8119,410
Ross Medical Education Center-Brighton,1,3,NULL,97
Ross Medical Education Center-Ann Arbor,1,3,NULL,96
Taylortown School of Beauty Inc,1,3,NULL,161
Pike-Lincoln Technical Center,1,1,NULL,13
West Virginia Junior College-United Career Institute,2,3,NULL,96
Skyline College-Roanoke,3,3,NULL,13
Bethel Seminary-San Diego,4,2,NULL,NULL
St Charles Community College,2,1,NULL,6301
UMass Global,4,2,0.7451,3595
New College of Florida,3,1,0.6097,852
Montana Bible College,3,2,1,0
Arizona Academy of Beauty-North,1,3,NULL,47
Empire Beauty School-Prescott,1,3,NULL,48
Le Cordon Bleu College of Culinary Arts-Scottsdale,3,3,NULL,1426
Conservatory of Recording Arts and Sciences,1,3,NULL,655
Adrian's Beauty College of Turlock,1,3,NULL,136
California Career School,1,3,NULL,130
Dr. Ida Rolf Institute,1,2,1,74
Heritage College-Denver,2,3,NULL,311
Empire Beauty School-Highland,1,3,NULL,63
Sunstate Academy,1,3,NULL,331
Elizabeth Grady School of Esthetics and Massage Therapy,1,3,NULL,195
Ross Medical Education Center-Port Huron,1,3,NULL,53
Capri Institute of Hair Design-Clifton,1,3,NULL,189
Raphael's School of Beauty Culture Inc-Alliance,1,3,NULL,104
Metro Technology Centers,1,1,NULL,1115
Hussian College-Daymar College Bowling Green,3,3,NULL,240
Altierus Career College Everett,2,2,NULL,278
Luna Community College,2,1,NULL,706
Grabber School of Hair Design,1,3,NULL,163
Yeshivah Gedolah Rabbinical College,4,2,NULL,31
University of the District of Columbia-David A Clarke School of Law,4,1,NULL,NULL
Raphael's School of Beauty Culture Inc-Brunswick,1,3,NULL,55
Caribbean University-Ponce,4,2,NULL,911
Caribbean University-Vega Baja,4,2,NULL,422
University of Advancing Technology,4,3,0.8571,693
Paradise Valley Community College,2,1,NULL,6418
Chandler-Gilbert Community College,2,1,NULL,9677
HSHS St. John's Hospital School of Clinical Laboratory Science,1,2,NULL,6
Madison Media Institute,3,3,NULL,320
Sanford-Brown Institute-Garden City,1,3,NULL,371
Great Plains Technology Center,1,1,NULL,195
Roane-Jackson Technical Center,1,1,NULL,33
Total Cosmetology Training Center,1,3,NULL,58
Pioneer Technology Center,1,1,NULL,136
Portage Lakes Career Center,1,1,NULL,118
Eastern College of Health Vocations-New Orleans,1,3,NULL,92
Bell Mar Beauty College,1,3,NULL,68
Cannella School of Hair Design-Chicago,1,3,NULL,23
Caddo Kiowa Technology Center,1,1,NULL,331
Brightwood College-San Antonio-San Pedro,2,3,NULL,542
Center for Instruction Technology & Innovation,1,1,0.949,114
Le Cordon Bleu College of Culinary Arts-Austin,2,3,NULL,604
The Art Institute of New York City,2,3,NULL,439
Paris II Educational Center,1,3,NULL,60
International School of Skin Nailcare & Massage Therapy,1,3,NULL,296
Palomar Institute of Cosmetology,1,3,NULL,137
Southern Oklahoma Technology Center,1,1,NULL,102
Vista College,2,3,NULL,4349
Autry Technology Center,1,1,1,272
Greene County Vocational School District,1,1,NULL,27
Canadian Valley Technology Center,1,1,NULL,325
Wilkes-Barre Area Career and Technical Center Practical Nursing,1,1,NULL,120
Mayo Clinic Graduate School of Biomedical Sciences,4,2,NULL,NULL
Meridian Technology Center,1,1,NULL,193
Waynesville Career Center,1,1,NULL,69
Connecticut Institute of Hair Design,1,3,NULL,25
Capitol School of Hairstyling and Esthetics,1,3,NULL,121
Morris County Vocational School District,1,1,1,55
Ross Medical Education Center-Roosevelt Park,1,3,NULL,150
Ross Medical Education Center-Kentwood,1,3,NULL,243
South Florida Bible College and Theological Seminary,4,2,NULL,164
Cloyd's Barber School 2 Inc,1,3,NULL,25
Universal Technical Institute of Illinois Inc,1,3,NULL,1321
Pennsylvania College of Technology,3,1,NULL,5416
Commonwealth Institute of Funeral Service,2,2,NULL,228
Delta College of Arts & Technology,2,3,NULL,316
InterCoast Colleges-Santa Ana,1,3,0.4759,85
Stone Child College,2,1,NULL,307
New York Academy of Art,4,2,NULL,NULL
Suffolk County Community College,2,1,NULL,21801
Las Positas College,2,1,NULL,8126
Blades School of Hair Design,1,3,NULL,100
Ogeechee Technical College,2,1,NULL,1825
Remington College-Mobile Campus,2,2,0.8105,436
Everest College-Aurora,2,2,NULL,183
Southern Technical College,3,3,NULL,1022
Mercy-St Luke's School of Radiologic Technology,1,2,NULL,22
ITT Technical Institute-Norwood,3,3,0.8658,357
Southwest Acupuncture College-Santa Fe,4,3,NULL,NULL
Northwest Technology Center-Alva,1,1,NULL,20
Mercer County Career Center,1,1,NULL,27
ITT Technical Institute-Knoxville,3,3,1,223
ITT Technical Institute-Austin,3,3,0.9366,396
ITT Technical Institute-Houston North,3,3,0.9401,642
California State University-San Marcos,4,1,0.5404,12103
Argosy University-Hawaii,4,3,NULL,504
Baptist Theological Seminary at Richmond,4,2,NULL,NULL
Brightwood College-Modesto,2,3,NULL,418
Purdue University Global-Des Moines,4,3,NULL,735
Hairmasters Institute of Cosmetology,1,3,NULL,113
Tricoci University of Beauty Culture LLC-Bloomington,1,3,NULL,64
Pinnacle Career Institute-Lawrence,2,3,NULL,97
Interactive College of Technology-Newport,2,3,NULL,38
Miller-Motte College-McCann-Monroe,2,3,NULL,587
Ross Medical Education Center-Taylor,1,3,NULL,74
McNally Smith College of Music,4,3,0.4866,431
National Tractor Trailer School Inc-Liverpool,1,3,NULL,139
Interactive College of Technology,2,3,NULL,60
Star Career Academy-Brick,1,3,NULL,355
Butler Beauty Academy-New Castle Beauty Academy,1,3,NULL,35
NorthWest Arkansas Community College,2,1,NULL,6057
Colorado Heights University,4,2,NULL,94
Brewster Technical College,1,1,NULL,176
Hodges University,4,2,0.9401,1476
Everest University-Lakeland,3,2,NULL,192
Argosy University-Atlanta,4,3,NULL,419
University of St. Augustine for Health Sciences,4,3,NULL,NULL
Capital Area School of Practical Nursing,1,1,NULL,128
Hair Professionals Career College,1,3,NULL,95
Alexandria School of Scientific Therapeutics,1,3,NULL,34
Empire Beauty School-Bloomfield,1,3,NULL,135
Southwest Technology Center,1,1,NULL,380
Western Area Career & Technology Center,1,1,1,107
Hussian College-Daymar College Clarksville,3,3,NULL,533
Nossi College of Art,3,3,0.4883,259
Seguin Beauty School-New Braunfels,1,3,NULL,26
ITT Technical Institute-Norfolk,3,3,0.9122,513
Pima Medical Institute-Seattle,2,3,NULL,734
Mineral County Vocational Technical Center,1,1,NULL,20
Hypnosis Motivation Institute,1,2,NULL,90
Los Angeles ORT College-Los Angeles Campus,2,2,NULL,311
Thanh Le College School of Cosmetology,1,3,NULL,39
Southeastern Technical College,2,1,NULL,1351
Massachusetts School of Law,4,2,NULL,NULL
ITT Technical Institute-Albuquerque,3,3,0.7209,386
Alliance Career Center,1,1,NULL,78
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,1,3,NULL,2766
Erwin Technical College,1,1,NULL,717
Rosel School of Cosmetology,1,3,NULL,69
Worsham College of Mortuary Science,2,3,NULL,100
Bryan University,4,3,NULL,289
Oregon College of Oriental Medicine,4,2,NULL,NULL
Central Pennsylvania Institute of Science and Technology,1,1,NULL,222
Northwest Educational Center,1,3,NULL,240
Sebring Career Schools-Houston,1,3,NULL,116
PCI Health Training Center,1,3,NULL,404
Windham Memorial Hospital-Radiologic Technology Program,1,2,NULL,7
Miami-Jacobs Career College-Columbus,2,3,NULL,333
Bryant & Stratton College-Solon,3,3,NULL,339
Hamrick School,1,3,NULL,159
Alabama State College of Barber Styling,1,3,NULL,8
Fortis College,2,3,NULL,412
Downey Adult School,1,1,NULL,1010
CRU Institute of Cosmetology and Barbering,1,3,NULL,66
Modern Technology School,1,3,0.5152,103
National Career Education,1,3,NULL,226
Thuy Princess Beauty College,1,3,NULL,48
North-West College-Glendale,1,3,NULL,178
Fremont College,3,3,NULL,350
Pomona Unified School District Adult and Career Education,1,1,NULL,273
Universal College of Beauty Inc-Los Angeles 2,1,3,NULL,21
IBMC College,2,3,NULL,446
Avalon Institute-Aurora,1,3,NULL,53
Academy of Cosmetology,1,3,NULL,114
ITT Technical Institute-Lake Mary,3,3,0.6354,358
Sunstate Academy,1,3,NULL,224
Heritage Institute-Jacksonville,2,3,NULL,230
Fortis College-Smyrna,2,3,NULL,684
Remington College-Honolulu Campus,3,2,0.7727,463
Vatterott College-Des Moines,2,3,NULL,172
Ross College-Davenport,2,3,NULL,261
Pivot Point Academy,1,3,NULL,34
Blalock's Professional Beauty College,1,3,NULL,14
Diesel Driving Academy-Baton Rouge,1,3,NULL,258
New England Hair Academy,1,3,NULL,142
Rob Roy Academy-Worcester,1,3,NULL,155
Upper Cape Cod Regional Technical School,1,1,0.7931,89
All-State Career-Baltimore,1,3,NULL,599
Adler Graduate School,4,2,NULL,NULL
Academy of Hair Design-Jackson,1,3,NULL,62
KC's School of Hair Design,1,3,NULL,60
Mitchells Hairstyling Academy-Goldsboro,1,3,NULL,13
Lincoln Technical Institute-Moorestown,1,3,NULL,527
MCVSD,1,1,NULL,78
Brightwood College-Las Vegas,2,3,NULL,817
Beauty School of Middletown,1,3,NULL,56
Bryant & Stratton College-Southtowns,3,3,NULL,442
Continental School of Beauty Culture-Olean,1,3,NULL,60
National Tractor Trailer School Inc-Buffalo,1,3,NULL,121
Yeshiva Gedolah Imrei Yosef D'spinka,3,2,NULL,109
Cleveland Institute of Dental-Medical Assistants-Mentor,1,3,NULL,109
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,1,3,NULL,45
Knox County Career Center,1,1,NULL,210
Madison Adult Career Center,1,1,NULL,138
Remington College-Cleveland Campus,2,2,0.9469,548
Brown Mackie College-Findlay,3,3,NULL,345
Toledo Academy of Beauty Culture-East,1,3,NULL,75
Brown & Clermont Adult Career Campuses,1,1,NULL,30
CC's Cosmetology College,1,3,NULL,70
Chisholm Trail Technology Center,1,1,NULL,68
Gordon Cooper Technology Center,1,1,NULL,823
Kiamichi Technology Center-Atoka,1,1,NULL,59
Kiamichi Technology Center-Durant,1,1,NULL,82
Kiamichi Technology Center-Hugo,1,1,NULL,78
Kiamichi Technology Center-McAlester,1,1,NULL,828
Kiamichi Technology Center-Idabel,1,1,NULL,72
Kiamichi Technology Center-Poteau,1,1,NULL,302
Kiamichi Technology Center-Spiro,1,1,NULL,21
Kiamichi Technology Centers-Talihina Campus,1,1,NULL,53
Le Cordon Bleu College of Culinary Arts-Portland,2,3,NULL,334
YTI Career Institute-Altoona,2,3,NULL,296
Eastern Center for Arts and Technology,1,1,NULL,50
Empire Beauty School-Center City Philadelphia,1,3,NULL,292
CEM College-Humacao,3,3,NULL,656
Colegio Mayor de Tecnologia Inc,1,3,NULL,140
Institucion Chaviano de Mayaguez,1,3,NULL,73
EDIC College,2,3,0.7543,1245
Liceo de Arte-Dise-O y Comercio,1,3,NULL,270
Universal Technology College of Puerto Rico,3,2,NULL,374
Academy of Hair Technology,1,3,NULL,99
Mr Wayne's School of Unisex Hair Design,1,3,NULL,45
The Center for Cosmetology Education,1,3,NULL,34
Queen City College,1,3,NULL,88
College of the Marshall Islands,2,1,NULL,989
ITT Technical Institute-San Antonio,3,3,0.9058,419
Remington College-Fort Worth Campus,2,2,0.7759,492
UCAS University of Cosmetology Arts & Sciences,1,3,NULL,42
School of Automotive Machinists & Technology,2,3,0.8621,212
Nuvani Institute,1,3,NULL,49
Nuvani Institute,1,3,NULL,76
Texas College of Cosmetology-Abilene,1,3,NULL,65
Vista College-Online,3,3,NULL,345
Centura College-Newport News,2,3,NULL,189
Centura College-Norfolk,2,3,NULL,201
Virginia Beach City Public Schools School of Practical Nursing,1,1,NULL,36
Northwest College of Art & Design,3,3,0.7789,100
University of Washington-Bothell Campus,4,1,0.7873,4660
University of Washington-Tacoma Campus,4,1,0.8256,3884
Valley College-Beckley,2,3,NULL,398
Valley College-Martinsburg,1,3,NULL,240
Valley College-Princeton,1,3,NULL,134
Bellus Academy-Poway,1,3,NULL,300
Capstone College,1,3,NULL,34
Central Coast College,1,3,0.4675,157
ITT Technical Institute-Torrance,3,3,0.8347,572
Pacific College of Health and Science,4,3,NULL,123
Artistic Nails and Beauty Academy-Tampa,1,3,NULL,154
National Aviation Academy of Tampa Bay,1,3,NULL,590
Cain's Barber College Inc,1,3,NULL,75
Madison Oneida BOCES-Practical Nursing Program,1,1,0.8462,53
College of Health Care Professions,1,3,NULL,50
Center for Advanced Legal Studies,4,3,0.3281,212
Houston Training School-Main Campus,1,3,NULL,173
Remington College-Houston Campus,2,2,NULL,80
Bay Mills Community College,2,1,NULL,534
Fond du Lac Tribal and Community College,2,1,NULL,841
Northwest Indian College,3,1,NULL,622
Provo College,3,3,NULL,355
Paul Mitchell the School-Provo,1,3,NULL,96
University of Phoenix-Utah,4,3,NULL,470
Cortiva Institute-Salt Lake,1,3,NULL,319
CET-Coachella,1,2,NULL,133
CET-Oxnard,1,2,NULL,174
CET-Santa Maria,1,2,NULL,174
Colorado School of Traditional Chinese Medicine,4,3,NULL,NULL
Massage Therapy Institute of Colorado,1,3,NULL,66
Michigan College of Beauty-Troy,1,3,NULL,265
Ogle School Hair Skin Nails-Dallas,1,3,NULL,171
Phoenix Seminary,4,2,NULL,NULL
Faust Institute of Cosmetology-Spirit Lake,1,3,NULL,11
Seattle Vocational Institute,1,1,NULL,208
Cheeks Beauty Academy,1,3,NULL,36
Cheeks International Academy of Beauty Culture-Greeley,1,3,NULL,21
Colorado School of Healing Arts,2,3,NULL,132
Healing Arts Institute,1,3,NULL,55
ITT Technical Institute-San Bernardino,3,3,0.8664,622
Los Angeles ORT College-Van Nuys Campus,2,2,NULL,311
University of Phoenix-Puerto Rico,4,3,NULL,190
Mt. Diablo Adult Education-Mt. Diablo USD,1,1,NULL,135
Royale College of Beauty and Barbering,1,3,NULL,81
Westech College,1,3,NULL,357
Greater Lowell Technical School,1,1,1,79
Academy of Hair Design-Pearl,1,3,NULL,49
King's College,2,3,0.8999,380
Miller-Motte Technical College-Clarksville,2,3,NULL,334
Genesis Career College-Lebanon,1,3,NULL,201
Brightwood College-Dallas,2,3,NULL,433
Star College of Cosmetology 2,1,3,NULL,77
Southwest Collegiate Institute for the Deaf,2,1,NULL,114
Fortis College-Richmond,2,3,NULL,419
Midwest College of Oriental Medicine-Racine,4,3,NULL,14
Hacienda La Puente Adult Education,1,1,NULL,3829
La Belle Beauty Academy,1,3,NULL,446
Advanced Technical Centers,1,2,NULL,30
Hawaii Community College,2,1,NULL,2354
Regency Beauty Institute-Winston-Salem,1,3,NULL,63
Robert Fiance Beauty Schools-North Plainfield,1,3,NULL,191
Long Island Beauty School-Hauppauge,1,3,NULL,227
Buckeye Joint Vocational School,1,1,NULL,90
Sandusky Career Center,1,1,NULL,77
Greater Altoona Career & Technology Center,1,1,NULL,287
Northeastern Hospital School of Nursing,1,2,NULL,28
Central Texas Beauty College-Temple,1,3,NULL,143
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,1,1,NULL,128
Empire Beauty School-Brooklyn,1,3,NULL,142
Houston Training School-Gulfgate,1,3,NULL,200
Star Career Academy-Philadelphia,1,3,NULL,805
Antonelli College-Hattiesburg,2,3,NULL,184
Eastern New Mexico University Ruidoso Branch Community College,2,1,NULL,317
United Education Institute-Ontario,1,3,NULL,397
United Education Institute-Encino,1,3,NULL,606
Beacon College,3,2,0.5659,274
