INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Lincoln College of New England-Southington,3,3,NULL,713
Bridgeport Hospital School of Nursing,1,2,NULL,189
University of Bridgeport,4,2,0.6072,3021
Central Connecticut State University,4,1,0.6044,9600
Charter Oak State College,3,1,NULL,1799
Cortiva Institute,1,3,NULL,279
Connecticut College,4,2,0.376,1875
Marinello Schools of Beauty-East Hartford,1,3,NULL,203
Porter and Chester Institute of Hamden,1,3,NULL,286
University of Connecticut,4,1,0.4996,18016
Goodwin University,3,2,NULL,3291
Lincoln Technical Institute-East Windsor,1,3,NULL,1025
Eastern Connecticut State University,4,1,0.631,4793
Fairfield University,4,2,0.7153,3841
Paul Mitchell the School-North Haven,1,3,NULL,175
Capital Community College,2,1,NULL,3572
Rensselaer at Hartford,4,2,NULL,NULL
American Institute-West Hartford,1,3,NULL,419
Hartford Seminary,4,2,NULL,NULL
University of Hartford,4,2,0.7213,4956
Holy Apostles College and Seminary,4,2,NULL,58
Housatonic Community College,2,1,NULL,4908
Lyme Academy College of Fine Arts,3,2,NULL,0
Manchester Community College,2,1,NULL,6564
Naugatuck Valley Community College,2,1,NULL,6443
Middlesex Community College,2,1,NULL,2534
Mitchell College,3,2,0.7004,710
Three Rivers Community College,2,1,NULL,4161
Lincoln Technical Institute-New Britain,1,3,NULL,459
New England Tractor Trailer Training School of Connecticut,1,3,NULL,310
University of New Haven,4,2,0.8086,4974
Ridley-Lowell Business & Technical Institute-New London,1,3,NULL,255
Norwalk Community College,2,1,NULL,5028
Northwestern Connecticut Community College,2,1,NULL,1206
Paier College,3,3,NULL,112
Marinello Schools of Beauty-Meriden,1,3,NULL,390
Porter and Chester Institute,1,3,NULL,2378
Post University,4,3,0.8707,6594
Quinebaug Valley Community College,2,1,NULL,1729
Quinnipiac University,4,2,0.6591,6503
Sacred Heart University,4,2,0.5715,4904
University of Saint Joseph,4,2,0.7997,930
Gateway Community College,2,1,NULL,7127
St Vincent's College,3,2,0.3846,737
Southern Connecticut State University,4,1,0.7154,8133
Stone Academy-West Haven,1,3,NULL,436
Tri-State College of Acupuncture,4,3,NULL,NULL
Trinity College,4,2,0.3304,2262
Tunxis Community College,2,1,NULL,3546
United States Coast Guard Academy,3,1,0.1808,896
Wesleyan University,4,2,0.2391,2907
Western Connecticut State University,4,1,0.4003,5206
Yale-New Haven Hospital Dietetic Internship,4,2,NULL,NULL
Yale University,4,2,0.063,5473
Margaret H Rollins School of Nursing at Beebe Medical Center,1,2,NULL,42
Dawn Career Institute LLC,1,3,NULL,226
Delaware Technical Community College-Owens,2,1,NULL,3854
Delaware Technical Community College-Terry,2,1,NULL,2740
Delaware Technical Community College-Stanton/Wilmington,2,1,NULL,6081
Delaware State University,4,1,0.4374,3654
University of Delaware,4,1,0.6783,18222
Goldey-Beacom College,4,2,0.5095,629
Schilling-Douglas School of Hair Design LLC,1,3,NULL,136
Wesley College,4,2,0.567,1500
Wilmington University,4,2,NULL,8671
American University,4,2,0.4584,7094
The Catholic University of America,4,2,0.7391,3529
University of the District of Columbia,4,1,NULL,4253
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,4,2,NULL,NULL
Gallaudet University,4,2,0.6532,1001
George Washington University,4,2,0.4379,10433
Georgetown University,4,2,0.1735,7211
Howard University,4,2,0.4841,6961
Medtech Institute,2,3,NULL,1371
Strayer University-District of Columbia,4,3,NULL,774
National Conservatory of Dramatic Arts,1,2,1,39
Trinity Washington University,4,2,0.9085,1665
Wesley Theological Seminary,4,2,NULL,NULL
Wyotech-Daytona,2,3,NULL,400
The Art Institute of Fort Lauderdale,3,3,NULL,1514
Atlantic Technical College,1,1,NULL,2599
The Baptist College of Florida,3,2,0.5556,454
Barry University,4,2,0.4611,3913
Gooding Institute of Nurse Anesthesia,4,3,NULL,NULL
Bethune-Cookman University,4,2,0.6371,3897
Lynn University,4,2,0.7487,1911
GUTI The Premier Beauty & Wellness Academy,1,3,NULL,80
North Florida Technical College,1,1,NULL,121
Eastern Florida State College,2,1,NULL,12454
Broward College,3,1,NULL,39175
Fortis College-Winter Park,2,3,NULL,14
Albizu University-Miami,4,2,0.3529,262
College of Central Florida,3,1,NULL,6937
Johnson University Florida,3,2,0.3533,220
University of Central Florida,4,1,0.4961,52280
Charlotte Technical College,1,1,NULL,204
Chipola College,3,1,NULL,1565
Clearwater Christian College,4,2,0.6192,409
Lorenzo Walker Technical College,1,1,NULL,679
Daytona State College,3,1,NULL,11815
South University-West Palm Beach,4,3,NULL,942
Eckerd College,3,2,0.7274,2062
Florida SouthWestern State College,3,1,NULL,12620
Edward Waters University,3,2,0.5295,927
Embry-Riddle Aeronautical University-Daytona Beach,4,2,0.7306,4954
Florida Agricultural and Mechanical University,4,1,0.4895,7995
Florida Atlantic University,4,1,0.6603,24228
Florida State College at Jacksonville,3,1,NULL,22539
Flagler College,3,2,0.4788,2767
Florida College,3,2,0.7659,555
Concorde Career Institute-Jacksonville,2,3,1,652
Concorde Career Institute-Miramar,2,3,1,640
Concorde Career Institute-Tampa,2,3,1,411
AdventHealth University,4,2,1,1870
Florida Institute of Technology,4,2,0.6157,3348
Florida Institute of Ultrasound Inc,1,3,NULL,52
Florida International University,4,1,0.5278,39102
The College of the Florida Keys,2,1,NULL,833
Florida Memorial University,4,2,0.2054,1478
Florida Career College-Miami,3,3,NULL,6227
Florida School of Massage,1,3,NULL,81
Florida Southern College,4,2,0.4481,2352
Florida State University,4,1,0.5539,32432
Florida Technical College,3,3,NULL,2977
University of Southernmost Florida,2,3,NULL,164
University of Florida,4,1,0.4561,31879
Everest University-Pompano Beach,4,3,NULL,1270
Fort Pierce Beauty Academy,1,3,NULL,28
Full Sail University,4,3,NULL,17205
George Stone Technical College,1,1,NULL,456
George T Baker Aviation Technical College,1,1,NULL,649
Gulf Coast State College,3,1,NULL,4379
Key College,2,3,NULL,59
Hillsborough Community College,2,1,NULL,24027
Hobe Sound Bible College,3,2,NULL,233
Hollywood Institute of Beauty Careers,1,3,NULL,79
Cortiva Institute,1,3,NULL,187
Indian River State College,3,1,NULL,14368
Sanford-Brown College-Tampa,3,3,NULL,426
International Academy,1,3,NULL,265
AI Miami International University of Art and Design,4,3,NULL,2778
ITT Technical Institute-Tampa,3,3,0.7855,471
Jacksonville University,4,2,0.5607,3164
Jones College-Jacksonville,3,2,NULL,490
Keiser University-Ft Lauderdale,4,2,0.4868,18018
Heritage Institute-Ft Myers,2,3,NULL,738
La Belle Beauty School,1,3,NULL,251
Florida Gateway College,3,1,NULL,2170
Lake Technical College,1,1,NULL,669
Lake-Sumter State College,2,1,NULL,3677
Fort Myers Technical College,1,1,NULL,630
Lively Technical College,1,1,NULL,907
Lindsey Hopkins Technical College,1,1,NULL,716
Loraines Academy & Spa,1,3,NULL,186
Luther Rice College & Seminary,4,2,0.4878,490
State College of Florida-Manatee-Sarasota,3,1,NULL,9228
Manatee Technical College,1,1,NULL,928
Manhattan Hairstyling Academy,1,3,NULL,160
Traviss Technical College,1,1,NULL,351
Merryfield School of Pet Grooming,1,3,NULL,75
Trinity International University-Florida,4,2,NULL,230
Miami Lakes Educational Center and Technical College,1,1,NULL,935
Miami Dade College,3,1,NULL,61470
University of Miami,4,2,0.3818,10828
Orange Technical College-Mid Florida Campus,1,1,NULL,1418
Beauty Schools of America-Miami,1,3,NULL,575
Remington College-Tampa Campus,3,2,0.7237,151
Everest Institute-North Miami,2,3,NULL,196
Academy of Palm Beach,1,3,NULL,66
Lincoln College of Technology-West Palm Beach,3,3,NULL,713
Paul Mitchell the School-Jacksonville,1,3,NULL,133
North Florida College,2,1,NULL,866
University of North Florida,4,1,0.6057,13884
Northwood University-Florida,4,2,0.3979,669
Nova Southeastern University,4,2,0.4881,4582
Northwest Florida State College,3,1,NULL,5119
Everest University-North Orlando,4,3,NULL,584
Orange Technical College-Orlando Campus,1,1,NULL,377
Palm Beach Atlantic University,4,2,0.9527,2585
Palm Beach State College,3,1,NULL,25217
Pasco-Hernando State College,2,1,NULL,9184
Pensacola State College,3,1,NULL,8304
Pinellas Technical College-Clearwater,1,1,NULL,1233
Polk State College,3,1,NULL,8990
Radford M Locklin Technical College,1,1,NULL,318
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,664
Ringling College of Art and Design,3,2,0.8522,1216
Toni & Guy Hairdressing Academy-Jacksonville,1,3,NULL,34
Robert Morgan Educational Center and Technical College,1,1,NULL,624
Rollins College,4,2,0.5729,2670
First Coast Technical College,1,1,NULL,542
Saint Leo University,4,2,0.7216,11976
St Petersburg College,3,1,NULL,28003
Pinellas Technical College-St. Petersburg,1,1,NULL,1488
Santa Fe College,3,1,NULL,13757
Suncoast Technical College,1,1,NULL,346
Argosy University-Sarasota,4,3,NULL,142
Seminole State College of Florida,3,1,NULL,16515
Sheridan Technical College,1,1,NULL,1465
St. John Vianney College Seminary,4,2,1,77
Saint Johns River State College,3,1,NULL,5112
South Florida State College,2,1,NULL,2128
University of South Florida,4,1,0.5316,30279
St. Thomas University,4,2,0.849,931
Stenotype Institute of Jacksonville Inc-Jacksonville,1,3,NULL,164
Stetson University,4,2,0.6124,2821
Southeastern University,4,2,0.4394,2946
Bene's Career Academy,1,3,NULL,307
Riveroak Technical College,1,1,NULL,145
Tallahassee Community College,2,1,NULL,11995
Talmudic College of Florida,4,2,NULL,46
Altierus Career College-Tampa,4,3,NULL,518
Everest University-Largo,4,3,NULL,426
The University of Tampa,4,2,0.5188,6811
Big Bend Technical College,1,1,NULL,142
Tom P Haney Technical Center,1,1,NULL,395
Trinity Baptist College,4,2,0.6368,352
Trinity College of Florida,3,2,NULL,224
Fashion Focus Hair Academy,1,3,NULL,67
Valencia College,3,1,NULL,37634
Warner University,4,2,0.26,1011
Florida Panhandle Technical College,1,1,NULL,210
Webber International University,4,2,0.5056,687
Rasmussen University-Florida,3,3,NULL,6309
The University of West Florida,4,1,0.4167,9794
Orange Technical College-Westside Campus,1,1,NULL,541
William T McFatter Technical College,1,1,NULL,1116
Orange Technical College-Winter Park Campus,1,1,NULL,219
Withlacoochee Technical College,1,1,NULL,267
Abraham Baldwin Agricultural College,3,1,0.7726,3244
Agnes Scott College,3,2,0.6772,802
Interactive College of Technology-Chamblee,2,3,NULL,344
Interactive College of Technology-Morrow,2,3,NULL,25
Albany Technical College,2,1,NULL,3424
Darton State College,3,1,NULL,5300
Albany State University,4,1,0.4729,3261
Andrew College,2,2,0.4631,295
Armstrong State University,4,1,0.6803,6162
The Art Institute of Atlanta,3,3,NULL,2584
Georgia Career Institute,1,3,NULL,552
Atlanta Technical College,2,1,NULL,4017
Point University,3,2,0.5189,1399
Atlanta Metropolitan State College,3,1,NULL,2850
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,78
Clark Atlanta University,4,2,0.8467,2567
Augusta Technical College,2,1,NULL,4114
Bainbridge State College,2,1,NULL,2227
Bauder College,3,3,NULL,398
Beauty College of America,1,3,NULL,46
Berry College,4,2,0.6083,2065
Beulah Heights University,4,2,NULL,451
Brenau University,4,2,0.7581,1581
Brewton-Parker College,3,2,NULL,472
Brown College of Court Reporting,1,3,0.8,208
College of Coastal Georgia,3,1,0.9235,2833
West Georgia Technical College,2,1,NULL,5918
Carver Bible College,3,2,NULL,88
Clayton  State University,4,1,0.4245,6064
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,3177
Columbus State University,4,1,0.5522,6715
Georgia Northwestern Technical College,2,1,NULL,4806
Covenant College,4,2,0.9664,1066
Dalton State College,3,1,NULL,4671
Pro Way Hair School,1,3,NULL,141
South University-Savannah,4,3,NULL,764
East Georgia State College,3,1,NULL,2847
Emmanuel College,3,2,0.4912,727
Emory University,4,2,0.2682,7730
Georgia Highlands College,2,1,NULL,5159
Fort Valley State University,4,1,0.2419,2172
Grady Health System Professional Schools,1,1,NULL,60
Georgia Institute of Technology-Main Campus,4,1,0.3338,13996
Georgia Southwestern State University,4,1,0.6964,2415
Georgia College & State University,4,1,0.7624,5827
Georgia Southern University,4,1,0.631,17232
Georgia State University,4,1,0.5944,24619
University of Georgia,4,1,0.5572,26738
Gordon State College,3,1,0.4839,3864
Southern Crescent Technical College,2,1,NULL,4558
Gupton Jones College of Funeral Service,2,2,NULL,162
Gwinnett College-Lilburn,2,3,NULL,325
Gwinnett Technical College,2,1,NULL,6854
Interdenominational Theological Center,4,2,NULL,NULL
Kennesaw State University,4,1,0.5345,23058
LaGrange College,4,2,0.5525,874
Lanier Technical College,2,1,NULL,3382
Life University,4,2,0.571,774
Chattahoochee Technical College,2,1,NULL,9323
Herzing University-Atlanta,4,3,1,341
Mercer University,4,2,0.6672,4418
Morehouse College,3,2,0.8403,2106
Morehouse School of Medicine,4,2,NULL,NULL
Moultrie Technical College,2,1,NULL,1307
North Georgia Technical College,2,1,NULL,2497
Oglethorpe University,4,2,0.7823,1064
Paine College,3,2,0.3,841
Piedmont University,4,2,0.5755,1286
Miami Ad School-Atlanta,1,3,0.3333,81
Reinhardt University,4,2,0.9002,1317
Savannah Technical College,2,1,NULL,4223
Savannah College of Art and Design,4,2,0.6655,8846
Savannah State University,4,1,0.7763,4659
Shorter University,4,2,0.6922,1449
South Georgia Technical College,2,1,NULL,1472
The Creative Circus,1,3,NULL,233
Spelman College,3,2,0.54,2135
Southern Polytechnic State University,4,1,0.7906,5890
Southwest Georgia Technical College,2,1,NULL,1151
Thomas University,4,2,0.6027,800
Toccoa Falls College,3,2,0.3705,807
Truett McConnell University,3,2,0.9633,729
Wiregrass Georgia Technical College,2,1,NULL,2842
Valdosta State University,4,1,0.5414,9235
Wesleyan College,4,2,NULL,553
University of West Georgia,4,1,0.4861,9982
Young Harris College,3,2,0.5029,1180
Heald College-Honolulu,2,3,NULL,1401
Chaminade University of Honolulu,4,2,0.8562,2017
University of Hawaii at Hilo,4,1,0.7134,3295
University of Hawaii at Manoa,4,1,0.7882,13667
Hawaii Institute of Hair Design,1,3,NULL,81
Hawaii Pacific University,4,2,0.6183,4741
Honolulu Community College,2,1,NULL,3261
Kapiolani Community College,2,1,NULL,5764
Kauai Community College,2,1,NULL,1212
Leeward Community College,2,1,NULL,5789
University of Hawaii Maui College,3,1,NULL,3302
Med-Assist School of Hawaii Inc,1,3,0.9024,92
World Medicine Institute,4,2,NULL,NULL
Travel Institute of the Pacific,1,3,NULL,153
University of Hawaii-West Oahu,3,1,0.709,2424
Windward Community College,2,1,NULL,1782
Carrington College-Boise,2,3,0.5,494
Boise Bible College,3,2,0.9275,172
Boise State University,4,1,0.77,16206
College of Eastern Idaho,2,1,NULL,538
Idaho State University,4,1,NULL,9370
University of Idaho,4,1,0.6748,8162
The College of Idaho,4,2,0.929,1113
Lewis-Clark State College,3,1,0.9904,3168
ITT Technical Institute-Boise,3,3,0.7541,274
Aveda Institute-Twin Falls,1,3,NULL,67
Mr Leon's School of Hair Design-Moscow,1,3,NULL,16
North Idaho College,2,1,NULL,4749
Northwest Nazarene University,4,2,0.6507,1300
Nathan Layne Institute of Cosmetology,1,3,NULL,34
Brigham Young University-Idaho,3,2,0.9962,23865
College of Southern Idaho,2,1,NULL,4621
Adler University,4,2,NULL,NULL
Alvareitas College of Cosmetology-Edwardsville,1,3,NULL,47
Alvareitas College of Cosmetology-Godfrey,1,3,NULL,50
American Academy of Art College,3,3,NULL,365
School of the Art Institute of Chicago,4,2,0.6915,2783
Augustana College,3,2,0.5361,2469
Aurora University,4,2,0.811,3199
Tricoci University of Beauty Culture-Urbana,1,3,NULL,32
Southwestern Illinois College,2,1,NULL,9287
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,4250
Blackburn College,3,2,0.651,578
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,234
Blessing Hospital School of Radiologic Technology,1,2,NULL,20
Bradley University,4,2,0.643,4585
Paul Mitchell the School-Bradley,1,3,NULL,338
Cameo Beauty Academy,1,3,NULL,109
Cannella School of Hair Design-Villa Park,1,3,NULL,74
Cannella School of Hair Design-Chicago,1,3,NULL,95
Cannella School of Hair Design-Chicago,1,3,NULL,129
Cannella School of Hair Design-Elgin,1,3,NULL,48
Empire Beauty School-Hanover Park,1,3,NULL,76
Capri Beauty College,1,3,NULL,92
Carl Sandburg College,2,1,NULL,1591
Catholic Theological Union at Chicago,4,2,NULL,NULL
La James International College-East Moline,1,3,NULL,17
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,NULL
